Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/flight-path/gamma-deg
1.0999956,-0.187775368756824546,0.0214412892050881362,6.27996276826512645,-0.187775368756824546,0.0214412892050881362,6.27996276826512645,-0.0207777800194710698,-10.7587361262787464,1.22849537877096204,359.815362120884799,-1.19047910276694169
1.1499954,-0.194773578178947609,0.0217704675639484452,6.2791921456705122,-0.194773578178947609,0.0217704675639484452,6.2791921456705122,-0.0211922596729954005,-11.1597039903150854,1.24735590944070052,359.771208698615965,-1.21422703760793049
1.1999952,-0.20159426644810241,0.0221092150366186055,6.27827724218645944,-0.20159426644810241,0.0221092150366186055,6.27827724218645944,-0.0216260467125703008,-11.5505006415120448,1.26676470994542401,359.718788590317899,-1.23908120418304679
1.249995,-0.208242050284628943,0.0224535528475764724,6.27720794714338393,-0.208242050284628943,0.0224535528475764724,6.27720794714338393,-0.0220781215447298576,-11.9313905984603021,1.28649381324008338,359.657522497295417,-1.26498318408987442
1.2999948,-0.214721523046614959,0.022799325652292729,6.27597472600931194,-0.214721523046614959,0.022799325652292729,6.27597472600931194,-0.022547534013725893,-12.3026370411920745,1.30630513562072603,359.586864131106779,-1.29187853741416281
1.3499946,-0.221037249236343075,0.0231422587449687002,6.27456865868221225,-0.221037249236343075,0.0231422587449687002,6.27456865868221225,-0.0230334049189906583,-12.6645014964237372,1.32595375448642794,359.50630240755271,-1.31971688967403455
1.3999944,-0.227193758880513547,0.0234780100982706109,6.27298147293497088,-0.227193758880513547,0.0234780100982706109,6.27298147293497088,-0.0235349653703039834,-13.0172435155662924,1.3451908899964331,359.415363362932453,-1.34845418670496486
1.4499942,-0.233195541739984219,0.0238022174483792474,6.27120557317661032,-0.233195541739984219,0.0238022174483792474,6.27120557317661032,-0.0240516400100946916,-13.3611203429679222,1.36376660284477835,359.313611801940112,-1.37805746294641462
1.499994,-0.239047041736017041,0.0241105310210311258,6.26923406694624852,-0.239047041736017041,0.0241105310210311258,6.26923406694624852,-0.0245827291845916035,-13.6963865965614193,1.38143166932433092,359.200652815656611,-1.40848663119017448
1.5499938,-0.244752651384690934,0.024398653847641151,6.26706078421028678,-0.244752651384690934,0.024398653847641151,6.26706078421028678,-0.0251275895754417,-14.0232939489795552,1.39793989127046503,359.076132887197389,-1.43970483200973343
1.5999936,-0.250316706099915243,0.0246623808951246457,6.26468029152998351,-0.250316706099915243,0.0246623808951246457,6.26468029152998351,-0.0256856500931116928,-14.3420908011417723,1.41305033803471547,358.93974070345422,-1.47167934438510994
1.6499934,-0.255743478715639627,0.0248976329815802713,6.26208790221517297,-0.255743478715639627,0.0248976329815802713,6.26208790221517297,-0.0262564083384589121,-14.6530219683999494,1.42652928971026971,358.79120773686077,-1.50438138296579793
1.6999932,-0.261037174199336919,0.0251004865522691488,6.2592796824199608,-0.261037174199336919,0.0251004865522691488,6.2592796824199608,-0.0268394270433673122,-14.9563283776432705,1.43815194316990103,358.630308594650046,-1.53778589413423261
1.749993,-0.266201924579679783,0.025267199712750904,6.25625245328343116,-0.266201924579679783,0.025267199712750904,6.25625245328343116,-0.027434330632598404,-15.2522467766755021,1.44770390365479273,358.456861141507829,-1.57187135901435848
1.7999928,-0.271241784121051377,0.0253942348653161364,6.253003789227642,-0.271241784121051377,0.0253942348653161364,6.253003789227642,-0.0280408019654094752,-15.5410094577348339,1.45498248174658107,358.270726402055288,-1.60661960678010685
1.8499926,-0.276160724767276877,0.0254782785221580252,6.24953201246036372,-0.276160724767276877,0.0254782785221580252,6.24953201246036372,-0.028658626585053578,-15.8228439964389089,1.45979782857846718,358.071808245878628,-1.64201834996498919
1.8999924,-0.280962631851325362,0.0255162568519686668,6.24583618431136145,-0.280962631851325362,0.0255162568519686668,6.24583618431136145,-0.0292876611251309989,-16.0979730059688571,1.46197382658957276,357.860052891135183,-1.67805937427937835
1.9499922,-0.285651300310321765,0.025505344777036431,6.2419160942475207,-0.285651300310321765,0.025505344777036431,6.2419160942475207,-0.0299277129935413867,-16.3666139202054595,1.46134861075022515,357.635448275165913,-1.71473164500875619
1.999992,-0.290230431073307038,0.0254429805241261874,6.23777224338950464,-0.290230431073307038,0.0254429805241261874,6.23777224338950464,-0.0305786439396151834,-16.6289787867630352,1.45777540226598168,357.398023110069914,-1.75202724097324247
2.0499918,-0.294703627777859967,0.0253268771520003995,6.23340582511328734,-0.294703627777859967,0.0253268771520003995,6.23340582511328734,-0.0312403657617549187,-16.8852740788657485,1.45112316905593719,357.147845771253913,-1.78994110859355593
2.0999916,-0.299074393904501801,0.0251550309420176567,6.22881870301902119,-0.299074393904501801,0.0251550309420176567,6.22881870301902119,-0.0319128363330816733,-17.1357005311610671,1.44127710649860719,356.885023035141216,-1.82847083417733014
2.1499914,-0.303346130292895921,0.0249257270428549157,6.22401338641110069,-0.303346130292895921,0.0249257270428549157,6.22401338641110069,-0.0325960555747655742,-17.3804529974085078,1.4281389608506887,356.609698674283266,-1.86761641320794625
2.1999912,-0.307522133036686574,0.0246375426123678631,6.2189930034733516,-0.307522133036686574,0.0246375426123678631,6.2189930034733516,-0.0332900614365710251,-17.619720329862762,1.41162720926239937,356.322051920410786,-1.90738002004673812
