Time,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/lat-gc-rad,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-rad,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt,/fdm/jsbsim/ap/active-waypoint,/fdm/jsbsim/position/ned-x-relto-field-wp-ft,/fdm/jsbsim/position/ned-y-relto-field-wp-ft,/fdm/jsbsim/position/ned-z-relto-field-wp-ft,/fdm/jsbsim/position/ned-h-relto-field-wp-ft,/fdm/jsbsim/guidance/wp-distance,/fdm/jsbsim/guidance/field-wp-distance,/fdm/jsbsim/position/ned-x-relto-field-wp-m,/fdm/jsbsim/position/ned-y-relto-field-wp-m,/fdm/jsbsim/position/ned-z-relto-field-wp-m,/fdm/jsbsim/position/ned-h-relto-field-wp-m,/fdm/jsbsim/guidance/target-wp-latitude-rad-ONE,/fdm/jsbsim/guidance/target-wp-longitude-rad-ONE,/fdm/jsbsim/guidance/target-field-wp-latitude-rad,/fdm/jsbsim/guidance/target-field-wp-longitude-rad,/fdm/jsbsim/position/h-agl-m
45.2998188,366.997927334159613,111.860968251451851,366.997927334159613,0.93051636651251568,53.3146605690156008,0.927302293388429066,53.1305077439590079,0.142393546877728538,8.15854926599208596,45350.835380871642,0,417.316010491838824,569.549750958339473,706.088032935750334,1,16722167.1343031358,1779791.44998364174,8487720.466356121,-8487720.466356121,19562788.3208799809,19562788.3208799809,5096916.5425355956,542480.433955013985,2587057.19814534578,-2587057.19814534578,0,0,0,0,111.86096826507746
45.3498186,366.937192726880312,111.842456343153131,366.937192726880312,0.930516174128878437,53.3146495462451355,0.92730210062809737,53.1304966996055441,0.142393488068474655,8.15854589647004147,45350.7616819783216,0,417.54103765847907,570.77920276206487,707.212996520061438,1,16722164.6682226602,1779791.17216161592,8487717.2070125062,-8487717.2070125062,19562784.2202509381,19562784.2202509381,5096915.790874267,542480.349274860579,2587056.20469741197,-2587056.20469741197,0,0,0,0,111.842456355643264
45.3998184,366.880683653056622,111.82523237745167,366.880683653056622,0.930515981744147513,53.3146385234120146,0.927301907867319697,53.1304856552265292,0.142393429258846627,8.15854252692656168,45350.6922085595943,0,417.76606625674458,572.008657410290198,708.338382114002115,1,16722162.2055164259,1779790.89469534904,8487713.94515167177,-8487713.94515167177,19562780.1196118481,19562780.1196118481,5096915.04024140723,542480.264703142457,2587055.21048222948,-2587055.21048222948,0,0,0,0,111.825232389941817
45.4498182,366.828411195427179,111.809299732366213,366.828411195427179,0.930515789362391987,53.3146275007493671,0.927301715110174007,53.130474611055611,0.142393370450532492,8.15853915745836211,45350.6269719802804,0,417.99108982754052,573.238088893226518,709.464162903367992,1,16722159.7462444473,1779790.61759706261,8487710.68083754554,-8487710.68083754554,19562776.0190504454,19562776.0190504454,5096914.29065530747,542480.180243584677,2587054.2155192839,-2587054.2155192839,0,0,0,0,111.809299744856347
45.499818,366.780384067445993,111.794661063757545,366.780384067445993,0.930515596987677385,53.3146164784901302,0.927301522360735375,53.1304635673262737,0.142393311645213738,8.15853578816178349,45350.5659812276863,0,418.21610193683631,574.467471219496019,710.590312084636139,1,16722157.2904647961,1779790.3408787041,8487707.41413539276,-8487707.41413539276,19562771.9186543971,19562771.9186543971,5096913.5421336703,542480.095899829059,2587053.21982846782,-2587053.21982846782,0,0,0,0,111.794661076247692
45.5498178,366.736608635634184,111.781318312141309,366.736608635634184,0.930515404624065012,53.3146054568670138,0.927301329623073656,53.1304525242717034,0.142393252844564,8.15853241913272065,45350.5092429435535,0,418.441096180656814,575.696778431002485,711.716802880201271,1,16722154.8382336088,1779790.06455193344,8487704.14511177689,-8487704.14511177689,19562767.8185112216,19562767.8185112216,5096912.79469360411,542480.011675429298,2587052.22343006963,-2587052.22343006963,0,0,0,0,111.781318325766918
45.5998176,366.697088908404112,111.769272699281572,366.697088908404112,0.930515212275609183,53.3145944361122943,0.927301136901251377,53.1304414821246667,0.142393194050248389,8.15852905046657817,45350.4567613984618,0,418.666066187631543,576.925984616384881,712.843608551049101,1,16722152.3896050341,1779789.788628123,8487700.87383452803,-8487700.87383452803,19562763.7187082954,19562763.7187082954,5096912.04835161474,542479.927573851892,2587051.22634476423,-2587051.22634476423,0,0,0,0,111.769272712907195
45.6498174,366.66182654723525,111.758524731597305,366.66182654723525,0.930515019946353772,53.3145834164576868,0.927300944199320742,53.1304304411173334,0.142393135263922221,8.15852568225819574,45350.4085385365761,0,418.891005623879948,578.155063930137658,713.970702415411665,1,16722149.9446312264,1779789.51311834762,8487697.60037268326,-8487697.60037268326,19562759.6193327531,19562759.6193327531,5096911.30312359799,542479.84359847242,2587050.22859359393,-2587050.22859359393,0,0,0,0,111.758524744087453
45.6998172,366.630820870399475,111.749074201297759,366.630820870399475,0.930514827640331887,53.3145723981342599,0.927300751521322186,53.1304194014812126,0.142393076487230569,8.15852231460182864,45350.3645739465719,0,419.115908194710471,579.383990601814617,715.098057857552135,1,16722147.5033623166,1779789.23803338478,8487694.32479644567,-8487694.32479644567,19562755.5204714648,19562755.5204714648,5096910.55902483407,542479.759752575657,2587049.23019795679,-2587049.23019795679,0,0,0,0,111.749074214923368
45.749817,366.604068864136934,111.740920189788937,366.604068864136934,0.930514635361562537,53.3145613813722861,0.927300558871282044,53.130408363446989,0.142393017721806903,8.15851894759107132,45350.324864881135,0,419.340767649824841,580.612738950900848,716.225648343208718,1,16722145.0658463761,1779788.96338370186,8487691.0471771583,-8487691.0471771583,19562751.4222109579,19562751.4222109579,5096909.8160699755,542479.676039352315,2587048.23117959779,-2587048.23117959779,0,0,0,0,111.740920203414561
45.7998168,366.58156518638134,111.734061068809041,366.58156518638134,0.930514443114048406,53.3145503664011002,0.927300366253209774,53.1303973272443884,0.142392958969272454,8.15851558131881305,45350.2894062691848,0,419.565577785760468,581.841283404514911,717.353447435736939,1,16722142.6321294215,1779788.68917945423,8487687.76758725569,-8487687.76758725569,19562747.3246374279,19562747.3246374279,5096909.07427304797,542479.592461897642,2587047.2315605958,-2587047.2315605958,0,0,0,0,111.734061081299188
45.8498166,366.563302181661129,111.728494504970314,366.563302181661129,0.930514250901773199,53.3145393534489642,0.927300173671095629,53.1303862931020419,0.142392900231235187,8.15851221587718101,45350.2581907319254,0,419.790332449820141,583.069598512278958,718.481428810855391,1,16722140.2022553738,1779788.41543048504,8487684.4861001838,-8487684.4861001838,19562743.2278366238,19562743.2278366238,5096908.33364743832,542479.509023211896,2587046.23136333609,-2587046.23136333609,0,0,0,0,111.728494517460462
45.8998164,366.549269892275333,111.72421746316553,366.549269892275333,0.930514058728700855,53.3145283427429817,0.927299981128909545,53.1303752612474014,0.142392841509289159,8.15850885135750836,45350.2312085699596,0,420.015025542515048,584.297658953400855,719.609566264218643,1,16722137.7762660477,1779788.14214631543,8487681.20279040374,-8487681.20279040374,19562739.1318938322,19562739.1318938322,5096907.59420589171,542479.425726196961,2587045.23061051499,-2587045.23061051499,0,0,0,0,111.724217475655664
45.9498162,366.539456062018871,111.721226207703353,366.539456062018871,0.93051386659877211,53.3145173345089418,0.927299788630597588,53.1303642319065617,0.142392782805013385,8.15850548785026675,45350.2084477884782,0,420.239651021918064,585.525439559332767,720.737833732766148,1,16722135.3542011362,1779787.86933613848,8487677.91773333587,-8487677.91773333587,19562735.036893867,19562735.036893867,5096906.85596050695,542479.342573655071,2587044.2293251208,-2587044.2293251208,0,0,0,0,111.7212262201935
45.999816,366.53384617343545,111.719516313663135,366.53384617343545,0.9305136745159025,53.3145063289711985,0.927299596180080843,53.1303532053041891,0.142392724119971281,8.15850212544503428,45350.1898941452382,0,420.46420290578925,586.752915320853276,721.866205302145886,1,16722132.93609819,1779787.59700882458,8487674.63100526854,-8487674.63100526854,19562730.9429209009,19562730.9429209009,5096906.11892272811,542479.259568289737,2587043.22753040586,-2587043.22753040586,0,0,0,0,111.719516327288744
46.0498158,366.532423432916403,111.719082662352932,366.532423432916403,0.930513482483980137,53.3144953263525139,0.927299403781252418,53.1303421816633374,0.142392665455709638,8.15849876423043341,45350.1755311086672,0,420.688675275504067,587.980061407185531,722.994655224984626,1,16722130.5219926015,1779787.32517290558,8487671.34268338792,-8487671.34268338792,19562726.8500585854,19562726.8500585854,5096905.38310334552,542479.176712701679,2587042.22524989676,-2587042.22524989676,0,0,0,0,111.719082674843065
46.0998156,366.535168815404177,111.719919454935194,366.535168815404177,0.930513290506864266,53.3144843268740161,0.927299211437975779,53.130331161205369,0.142392606813757899,8.15849540429409537,45350.165339899082,0,420.913062278815687,589.206853176619916,724.123157931594505,1,16722128.1119176093,1779787.05383658339,8487668.05284565128,-8487668.05284565128,19562722.7583898753,19562722.7583898753,5096904.6485124873,542479.094009390683,2587041.2225073548,-2587041.2225073548,0,0,0,0,111.719919467425342
46.1498154,366.542061068117619,111.72202021356226,366.542061068117619,0.930513098588382825,53.314473330755014,0.927299019154082638,53.1303201441498203,0.142392548195627411,8.15849204572261577,45350.1592995334868,0,421.137358132721886,590.433266189967753,725.251688043057584,1,16722125.7059042621,1779786.78300771653,8487664.76157080382,-8487664.76157080382,19562718.6679970436,19562718.6679970436,5096903.91515961941,542479.011460751994,2587040.21932678111,-2587040.21932678111,0,0,0,0,111.722020226052393
46.1998152,366.553076725453138,111.725377785918127,366.553076725453138,0.93051290673232967,53.3144623382128984,0.927298826933370846,53.1303091307143021,0.14239248960281059,8.15848868860150311,45350.1573867995103,0,421.361557126651292,591.659276224015684,726.380220384511517,1,16722123.3039814141,1779786.51269382355,8487661.46893829294,-8487661.46893829294,19562714.5789616182,19562714.5789616182,5096903.18305353541,542478.92906907748,2587039.21573239192,-2587039.21573239192,0,0,0,0,111.72537779840826
46.249815,366.568190153688192,111.729984358844163,366.568190153688192,0.930512714942462682,53.3144513494629635,0.927298634779601616,53.1302981211143077,0.142392431036780176,8.1584853330151379,45350.1595763156874,0,421.58565362533102,592.884859289228189,727.508730001734307,1,16722120.9061757307,1779786.2429020803,8487658.17502822354,-8487658.17502822354,19562710.4913643375,19562710.4913643375,5096902.45220236294,542478.846836554119,2587038.2117486028,-2587038.2117486028,0,0,0,0,111.729984371334297
46.2998148,366.587373547255993,111.735831457203631,366.587373547255993,0.930512523222503107,53.3144403647184362,0.927298442696499081,53.1302871155632133,0.142392372498988617,8.15848197904673889,45350.1658405316266,0,421.809642071123278,594.109991632580318,728.637192165317629,1,16722118.512511678,1779785.97363931313,8487654.87992133945,-8487654.87992133945,19562706.40528512,19562706.40528512,5096901.72261356004,542478.76476526272,2587037.2074000244,-2587037.2074000244,0,0,0,0,111.73583147082924
46.3498146,366.610596969723701,111.74290995637179,366.610596969723701,0.930512331576132667,53.3144293841902481,0.92729825068774685,53.1302761142720854,0.14239231399086727,8.1584786267783187,45350.1761497527186,0,422.033516987104747,595.334649759509603,729.765582390864211,1,16722116.1230114903,1779785.70491200057,8487651.58369894139,-8487651.58369894139,19562702.320803009,19562702.320803009,5096900.99429390207,542478.682857177802,2587036.20271143736,-2587036.20271143736,0,0,0,0,111.742909968861937
46.3998144,366.63782836869359,111.751210086777817,366.63782836869359,0.930512140006989674,53.3144184080868726,0.927298058756985899,53.1302651174495182,0.142392255513825505,8.15847527629062697,45350.1904721754036,0,422.257272980465245,596.558810447369524,730.893876452468362,1,16722113.7376952041,1779785.4367262728,8487648.28644283488,-8487648.28644283488,19562698.2379961275,19562698.2379961275,5096900.26724949852,542478.601114167948,2587035.19770777598,-2587035.19770777598,0,0,0,0,111.751210100403426
46.4498142,366.669033613055944,111.760721445259463,366.669033613055944,0.930511948518670362,53.3144074366143457,0.927297866907813684,53.1302541253016472,0.142392197069250409,8.15847192766313789,45350.2087738992195,0,422.480904743676831,597.782450751095098,732.022050388562548,1,16722111.3565806188,1779785.16908790427,8487644.9882353209,-8487644.9882353209,19562694.1569416523,19562694.1569416523,5096899.54148577247,542478.519537993241,2587034.19241412589,-2587034.19241412589,0,0,0,0,111.760721456614135
46.499814,366.704176489263773,111.771432993927604,366.704176489263773,0.930511757114726001,53.3143964699761526,0.927297675143782696,53.1302431380320144,0.142392138658506057,8.1584685809740094,45350.2310189653945,0,422.704407057253661,599.005548012407985,733.150080511576903,1,16722108.9796833284,1779784.90200231876,8487641.68915911391,-8487641.68915911391,19562690.0777157582,19562690.0777157582,5096898.81700747833,542478.438130306778,2587033.186855698,-2587033.186855698,0,0,0,0,111.771433006417752
46.5498138,366.743218768388033,111.783333080604677,366.743218768388033,0.930511565798659013,53.3143855083729576,0.927297483468396244,53.130232155841334,0.142392080282932598,8.15846523630002274,45350.2571693844729,0,422.927774793258095,600.228079886724913,734.277943432504571,1,16722106.6070166789,1779784.63547458407,8487638.38929731026,-8487638.38929731026,19562686.0003935844,19562686.0003935844,5096898.09381868411,542478.356892653275,2587032.1810578201,-2587032.1810578201,0,0,0,0,111.783333093094825
46.5998136,366.786120232194662,111.796409446772941,366.786120232194662,0.930511374573923633,53.3143745520026826,0.927297291885109121,53.130221178927556,0.142392021943845898,8.1584618937165736,45350.2871851489836,0,423.151002916680113,601.450024338909316,735.405616058807595,1,16722104.2385918237,1779784.36950941454,8487635.08873331174,-8487635.08873331174,19562681.9250492044,19562681.9250492044,5096897.37192278821,542478.275826469529,2587031.17504591355,-2587031.17504591355,0,0,0,0,111.796409459263089
46.6498134,366.832838665693998,111.810649225303536,366.832838665693998,0.930511183443922585,53.3143636010602862,0.927297100397323937,53.1302102074856322,0.142391963642536729,8.15845855329761882,45350.3210242908681,0,423.374086488518117,602.671359666638523,736.53307561587394,1,16722101.8744176626,1779784.10411116574,8487631.78755081818,-8487631.78755081818,19562677.8517555557,19562677.8517555557,5096896.65132250357,542478.194933083374,2587030.16884548962,-2587030.16884548962,0,0,0,0,111.810649237793669
46.6998132,366.883329935371876,111.826038964301347,366.883329935371876,0.930510992412005966,53.3143526557377143,0.927296909008390458,53.1301992417075013,0.142391905380270495,8.15845521511565863,45350.3586428933777,0,423.597020666840763,603.892064504653149,737.660299651700257,1,16722099.5145009104,1779783.83928384143,8487628.48583372869,-8487628.48583372869,19562673.7805844508,19562673.7805844508,5096895.93201987818,542478.114213714842,2587029.16248212056,-2587029.16248212056,0,0,0,0,111.82603897792697
46.749813,366.937547989189625,111.842564627105006,366.937547989189625,0.930510801481469807,53.314341716223808,0.927296717721603714,53.1301882817819404,0.142391847158286372,8.15845187924169402,45350.3999951325532,0,423.819800710078937,605.112117836794482,738.787266049234404,1,16722097.1588460281,1779783.57503108424,8487625.18366614915,-8487625.18366614915,19562669.7116064876,19562669.7116064876,5096895.21401626989,542478.033669474535,2587028.15598144243,-2587028.15598144243,0,0,0,0,111.842564639595153
46.7998128,366.995444908738136,111.860211608183391,366.995444908738136,0.930510610655553183,53.3143307827041681,0.927296526540202004,53.1301773278945078,0.14239178897779689,8.15844854574519651,45350.4450332987544,0,424.042421978619188,606.331499008751052,739.913953038329055,1,16722094.8074553143,1779783.31135618431,8487621.88113229536,-8487621.88113229536,19562665.6448910609,19562665.6448910609,5096894.49731238,542477.953301365022,2587027.14936912386,-2587027.14936912386,0,0,0,0,111.860211620673525
46.8498126,367.056970927864313,111.878964738813053,367.056970927864313,0.93051041993743755,53.3143198553610631,0.927296335467365007,53.1301663802273652,0.142391730839987435,8.15844521469408512,45350.4937078573203,0,424.264879936715261,607.550187740096248,741.040339207318425,1,16722092.4603288304,1779783.04826207529,8487618.57831646316,-8487618.57831646316,19562661.5805063024,19562661.5805063024,5096893.78190822806,542477.873110280605,2587026.14267085819,-2587026.14267085819,0,0,0,0,111.878964751303187
